Order ID,Customer ID,Customer Segment,Order Priority,Product Category,Product Sub-Category,State or Province,Region,City,Order Date,Unit Price,Quantity ordered new,Profit,Sales
87885,2840,Corporate,Medium,Furniture,Office Furnishings,Florida,South,North Miami,2015-06-11,14.98,18,-40.6042,273.79
86054,2201,Small Business,Critical,Furniture,Office Furnishings,Minnesota,Central,Bloomington,2015-03-25,14.89,1,-9.13,27.96
53410,698,Corporate,Critical,Office Supplies,Appliances,Washington,West,Seattle,2015-02-07,14.81,79,-253.11,1154.12
89609,2334,Small Business,Not Specified,Office Supplies,Appliances,Wisconsin,Central,Greenfield,2015-04-09,14.81,8,-190.49,115.99
89849,697,Corporate,Critical,Office Supplies,Appliances,Indiana,Central,East Chicago,2015-02-07,14.81,20,-131.6172,292.18
90473,1702,Home Office,Medium,Office Supplies,Appliances,Mississippi,South,Meridian,2015-01-17,14.81,3,-220.052,45.28
90922,663,Home Office,Critical,Furniture,Office Furnishings,Ohio,East,Steubenville,2015-05-29,14.58,17,10.802,261.34
87888,2099,Home Office,Not Specified,Office Supplies,Appliances,South Carolina,South,Myrtle Beach,2015-01-08,14.56,6,-45.528,84.59
88667,771,Small Business,Critical,Office Supplies,Appliances,Oregon,West,West Linn,2015-03-19,14.56,3,-8.53,44.66
86101,3042,Small Business,Medium,Office Supplies,Binders and Binder Accessories,Kansas,Central,Hutchinson,2015-02-04,14.48,12,67.864,171.33
86869,796,Corporate,Not Specified,Office Supplies,Appliances,Nebraska,Central,Papillion,2015-06-19,14.42,1,-20.104,15.49
87847,1042,Small Business,Critical,Office Supplies,Appliances,California,West,Yuba City,2015-05-16,14.42,6,9.33,98.96
88060,468,Small Business,Not Specified,Office Supplies,Appliances,Massachusetts,East,Hanson,2015-01-11,14.42,5,-27.7388,73.04
90270,830,Corporate,High,Office Supplies,Appliances,Colorado,West,Wheat Ridge,2015-01-24,14.42,6,-13.826,89.91
89595,1360,Consumer,High,Furniture,Office Furnishings,Iowa,Central,Muscatine,2015-01-26,14.34,8,82.3101,119.29
88782,1709,Consumer,Not Specified,Office Supplies,Binders and Binder Accessories,Pennsylvania,East,Pottstown,2015-01-21,14.28,2,21.0035,30.44
91108,2430,Home Office,Not Specified,Office Supplies,Binders and Binder Accessories,Texas,Central,Killeen,2015-03-24,14.28,11,104.9145,152.05
86123,1086,Home Office,High,Office Supplies,Binders and Binder Accessories,New York,East,Dix Hills,2015-04-24,14.27,3,2.125,45.24
86565,947,Home Office,Critical,Furniture,Office Furnishings,New Jersey,East,Bayonne,2015-01-11,14.2,5,27.23,72.11
88196,619,Consumer,Critical,Furniture,Office Furnishings,Michigan,Central,Southgate,2015-01-07,14.2,14,107.02,205.98
90577,871,Home Office,Not Specified,Furniture,Office Furnishings,Nevada,West,Reno,2015-03-15,14.2,2,21.5556,31.24
90674,865,Corporate,Critical,Furniture,Office Furnishings,Indiana,Central,East Chicago,2015-05-27,14.2,18,122.21,267.2
91036,2220,Consumer,Low,Furniture,Office Furnishings,Florida,South,Winter Garden,2015-02-28,14.2,4,-324.73,55.08
89514,1267,Corporate,Critical,Technology,Office Machines,Florida,South,Boca Raton,2015-02-10,13.99,2,533.742,29.85
89943,1778,Consumer,High,Technology,Office Machines,Indiana,Central,West Lafayette,2015-05-10,13.99,21,6.48324,287.99
88461,1080,Corporate,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers",Illinois,Central,Saint Charles,2015-05-08,13.9,14,9.862,196.41
88644,585,Corporate,Medium,Office Supplies,"Scissors, Rulers and Trimmers",New Hampshire,East,Concord,2015-05-13,13.9,12,-67.59,170.45
86309,594,Consumer,Critical,Furniture,Office Furnishings,Indiana,Central,Anderson,2015-03-15,13.79,1,-22.12,17.44
90871,2865,Corporate,Critical,Furniture,Office Furnishings,Texas,Central,Paris,2015-02-23,13.79,4,-36.77,56.68
86250,547,Corporate,Not Specified,Furniture,Office Furnishings,West Virginia,East,Morgantown,2015-06-14,13.73,4,39.5853,57.37
86646,1679,Consumer,Medium,Furniture,Office Furnishings,Ohio,East,Fairborn,2015-03-20,13.73,21,-22.72,276.64
86233,3275,Home Office,Low,Office Supplies,Storage & Organization,Washington,West,Mount Vernon,2015-03-21,13.48,9,34.52,127.12
91408,2704,Consumer,Low,Office Supplies,Storage & Organization,Florida,South,Pensacola,2015-04-30,13.48,4,-256.018,59.49
86338,1697,Home Office,Medium,Office Supplies,Storage & Organization,Arkansas,South,Hot Springs,2015-01-16,13.43,9,-253.778,129.54
89102,2240,Corporate,Low,Office Supplies,Storage & Organization,Florida,South,Lakeland,2015-04-06,13.43,7,-313.0218,99.75
90766,3279,Home Office,High,Office Supplies,Storage & Organization,South Carolina,South,Columbia,2015-04-06,13.43,12,358.2954,157.99
89176,2197,Small Business,Critical,Furniture,Office Furnishings,New York,East,Levittown,2015-06-26,13.4,19,187.7628,272.12
91576,651,Consumer,Low,Furniture,Office Furnishings,Nevada,West,Las Vegas,2015-02-15,13.4,11,102.7686,148.94
42949,21,Small Business,Not Specified,Technology,Office Machines,New York,East,New York City,2015-05-21,12.99,71,-114.6399,914.29
87259,972,Corporate,Low,Furniture,Office Furnishings,California,West,Riverside,2015-02-28,12.99,1,12.8961,18.69
88060,467,Small Business,Not Specified,Furniture,Office Furnishings,Massachusetts,East,Beverly,2015-01-11,12.99,11,-556.8096,143.63
89129,3036,Home Office,Not Specified,Furniture,Office Furnishings,North Dakota,Central,Mandan,2015-01-16,12.99,5,-159.86,67.64
90032,19,Small Business,Not Specified,Technology,Office Machines,Montana,West,Missoula,2015-05-21,12.99,18,-114.6399,231.79
87178,92,Corporate,Medium,Office Supplies,"Scissors, Rulers and Trimmers",Louisiana,South,Terrytown,2015-06-07,12.98,16,22.818,216.04
89129,3036,Home Office,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers",North Dakota,Central,Mandan,2015-01-16,12.98,14,75.01,184.4
91043,1648,Corporate,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Illinois,Central,Woodstock,2015-03-25,12.98,18,38.23,225.59
86529,2555,Home Office,Critical,Office Supplies,Binders and Binder Accessories,Wisconsin,Central,Madison,2015-02-02,12.97,19,180.2349,261.21
89993,1363,Consumer,Medium,Office Supplies,Binders and Binder Accessories,Florida,South,Casselberry,2015-02-04,12.97,2,5.466,26.37
86397,1461,Consumer,High,Office Supplies,Binders and Binder Accessories,Indiana,Central,Lafayette,2015-06-02,12.95,19,134.16825,252.36
89944,1775,Consumer,Low,Office Supplies,Binders and Binder Accessories,Indiana,Central,South Bend,2015-06-14,12.95,21,123.89175,269.54
90248,1618,Consumer,High,Office Supplies,"Scissors, Rulers and Trimmers",Indiana,Central,Highland,2015-04-06,12.88,13,-175.13,158.13
91286,2458,Home Office,Medium,Office Supplies,"Scissors, Rulers and Trimmers",Minnesota,Central,Edina,2015-05-23,12.88,3,5.98,42.35
90867,518,Home Office,Low,Furniture,Office Furnishings,Missouri,Central,Clayton,2015-06-05,12.64,16,113.415,199.76
91435,3361,Home Office,Not Specified,Furniture,Office Furnishings,Wisconsin,Central,West Bend,2015-03-20,12.64,8,65.63,98.16
90327,2570,Consumer,Critical,Furniture,Office Furnishings,California,West,Davis,2015-04-25,12.58,18,44.712,224.29
9606,898,Small Business,Not Specified,Office Supplies,Labels,New York,East,New York City,2015-01-27,12.53,47,263.4,594.44
86264,899,Small Business,Not Specified,Office Supplies,Labels,Pennsylvania,East,Altoona,2015-01-27,12.53,12,104.7213,151.77
86528,2553,Home Office,Medium,Office Supplies,Binders and Binder Accessories,Wisconsin,Central,Kenosha,2015-02-12,12.53,1,-20.3205,19.32
87696,2302,Corporate,High,Office Supplies,Labels,Florida,South,Panama City,2015-01-03,12.53,8,244.464,92.02
91017,2539,Home Office,Not Specified,Office Supplies,Labels,Florida,South,Winter Park,2015-04-07,12.53,5,215.718,61.1
91042,1650,Corporate,High,Office Supplies,Labels,North Carolina,South,Asheboro,2015-05-09,12.53,7,14.9124,82.21
32710,1723,Corporate,High,Office Supplies,Storage & Organization,California,West,San Diego,2015-05-16,12.44,146,-59.06,1834.61
90787,1721,Corporate,High,Office Supplies,Storage & Organization,Arkansas,South,Jonesboro,2015-05-16,12.44,37,-258.566,464.94
86860,3113,Corporate,Not Specified,Office Supplies,Paper,Louisiana,South,New Iberia,2015-05-17,12.28,9,-156.9722,115.22
87484,1553,Small Business,Not Specified,Office Supplies,Paper,Mississippi,South,Greenville,2015-03-22,12.28,7,68.676,87.53
87611,1623,Small Business,High,Office Supplies,Storage & Organization,Indiana,Central,Schererville,2015-05-24,12.28,1,1.336,18.73
88730,1391,Small Business,Low,Office Supplies,Storage & Organization,California,West,Sunnyvale,2015-05-03,12.28,33,15.236,389.59
88971,202,Corporate,Not Specified,Office Supplies,Paper,Oklahoma,Central,Bartlesville,2015-04-27,12.28,3,1.73,34.65
89415,3008,Home Office,High,Office Supplies,Paper,Minnesota,Central,Minnetonka Mills,2015-06-11,12.28,12,47.61,160.66
90146,2287,Corporate,Not Specified,Office Supplies,Paper,South Carolina,South,Summerville,2015-03-25,12.28,6,122.508,72.74
91063,488,Corporate,Medium,Office Supplies,Paper,Maine,East,South Portland,2015-05-18,12.28,2,-7.94,25.7
91310,2502,Home Office,High,Office Supplies,Paper,Indiana,Central,Munster,2015-03-19,12.28,7,30.63,90.44
86427,2954,Consumer,Low,Furniture,Office Furnishings,Minnesota,Central,Maplewood,2015-06-18,12.22,9,70.6767,102.43
86466,2561,Consumer,Not Specified,Furniture,Office Furnishings,New York,East,Ossining,2015-04-08,12.22,12,89.4148,147.19
88278,2862,Corporate,High,Furniture,Office Furnishings,Nebraska,Central,La Vista,2015-04-11,12.22,9,76.3899,110.71
88094,1561,Corporate,Critical,Furniture,Office Furnishings,Texas,Central,Mansfield,2015-04-13,12.2,5,-6.642,63.93
88233,1350,Home Office,High,Furniture,Office Furnishings,Florida,South,Carol City,2015-04-17,12.2,4,-172.298,56.24
85893,1916,Home Office,Critical,Technology,Office Machines,Arkansas,South,Little Rock,2015-02-27,11.99,7,-216.0298,83.72
87534,3399,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Illinois,Central,Des Plaines,2015-03-29,11.97,5,-41.87,59.98
88836,3381,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Georgia,South,Macon,2015-03-23,11.97,2,349.0593,25.31
89258,825,Home Office,Critical,Office Supplies,Appliances,Texas,Central,Abilene,2015-05-21,11.97,4,3.384,53.3
90353,483,Corporate,Critical,Office Supplies,Appliances,Illinois,Central,Oswego,2015-01-27,11.97,6,-18.19,73.18
85940,1185,Consumer,Not Specified,Office Supplies,Appliances,Alabama,South,Madison,2015-04-10,11.7,8,28.566,87.8
85947,2283,Home Office,Medium,Office Supplies,Appliances,Wisconsin,Central,Franklin,2015-01-24,11.7,6,-28.954,76.87
86949,2394,Corporate,Critical,Office Supplies,Binders and Binder Accessories,Georgia,South,Sandy Springs,2015-05-01,11.7,16,39.21,196.69
89315,3098,Consumer,Low,Office Supplies,Appliances,New York,East,Shirley,2015-06-17,11.7,10,-11.248,131.69
85981,3339,Consumer,High,Office Supplies,Pens & Art Supplies,Florida,South,Titusville,2015-06-14,11.66,16,-10.3684,193.87
87749,1712,Corporate,Low,Office Supplies,Pens & Art Supplies,Georgia,South,Martinez,2015-04-11,11.66,22,-31.094,267.32
89770,833,Corporate,High,Office Supplies,Pens & Art Supplies,California,West,Gilroy,2015-01-09,11.66,11,-203.67,138.51
88644,579,Corporate,Medium,Office Supplies,Envelopes,Connecticut,East,Seymour,2015-05-13,11.58,2,-6.61,25.06
90934,1580,Corporate,Low,Office Supplies,Envelopes,Maine,East,Waterville,2015-02-16,11.58,1,-8.398,14.53
91482,2339,Home Office,Medium,Office Supplies,Envelopes,Texas,Central,Cloverleaf,2015-05-25,11.58,6,2.806,73.96
91550,1971,Corporate,Medium,Office Supplies,Envelopes,Mississippi,South,Tupelo,2015-01-18,11.58,3,-259.756,35.48
46884,2618,Corporate,Medium,Office Supplies,Pens & Art Supplies,New York,East,New York City,2015-01-17,11.55,25,15.808,280.43
85966,210,Home Office,Medium,Office Supplies,Pens & Art Supplies,New York,East,Troy,2015-06-02,11.55,5,23.595,62.98
87619,2931,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,California,West,El Dorado Hills,2015-02-28,11.55,12,69.7672,135.77
88975,2770,Corporate,Critical,Office Supplies,Pens & Art Supplies,Georgia,South,Dunwoody,2015-03-08,11.55,14,1289.382,159.53
89039,1976,Consumer,Critical,Office Supplies,Pens & Art Supplies,Michigan,Central,East Lansing,2015-01-10,11.55,12,98.5251,142.79
91236,1485,Home Office,Not Specified,Office Supplies,Binders and Binder Accessories,Illinois,Central,Downers Grove,2015-02-20,11.5,14,-23.35788,157.81
88391,1018,Home Office,Medium,Office Supplies,Paper,North Carolina,South,Cary,2015-04-08,11.48,6,115.728,75.52
86812,1526,Home Office,High,Office Supplies,Paper,Alabama,South,Birmingham,2015-02-10,11.34,10,-189.224,115.53
87296,3252,Small Business,Critical,Office Supplies,Paper,New York,East,Rotterdam,2015-03-30,11.34,1,-11.83,14.52
88060,470,Small Business,Not Specified,Office Supplies,Paper,New Jersey,East,Trenton,2015-01-11,11.34,5,23.2028,60.24
88093,1561,Corporate,High,Office Supplies,Paper,Texas,Central,Mansfield,2015-03-01,11.34,9,-155.21,105.75
86610,2266,Corporate,Critical,Office Supplies,Appliances,Missouri,Central,Kirkwood,2015-05-26,11.33,3,-14.52,35.35
90461,3306,Small Business,Medium,Office Supplies,Appliances,Connecticut,East,New London,2015-04-01,11.33,1,-15.92,17.62
87720,2828,Corporate,High,Office Supplies,Storage & Organization,California,West,El Centro,2015-02-19,11.29,8,-35.26,90.46
89407,1384,Consumer,Not Specified,Office Supplies,Storage & Organization,Virginia,South,Alexandria,2015-06-30,11.29,11,-163.03,123.18
86827,1432,Corporate,Low,Office Supplies,Envelopes,Indiana,Central,Indianapolis,2015-06-20,10.98,16,52.92,165.21
87041,2999,Consumer,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers",Michigan,Central,Oak Park,2015-04-10,10.98,5,11.82,56.19
87485,1554,Small Business,High,Office Supplies,Appliances,Mississippi,South,Gulfport,2015-05-18,10.98,15,481.032,172.22
88480,428,Corporate,Not Specified,Office Supplies,Envelopes,Nevada,West,Carson City,2015-03-03,10.98,22,90.62,243.11
88534,136,Small Business,Critical,Office Supplies,"Scissors, Rulers and Trimmers",California,West,Petaluma,2015-05-16,10.98,8,2.706,84.52
91087,144,Small Business,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Massachusetts,East,Yarmouth,2015-06-02,10.98,6,-2.544,64.4
91386,2647,Corporate,Low,Office Supplies,Appliances,California,West,Bakersfield,2015-03-17,10.98,5,-21.03,52.21
90820,3176,Consumer,High,Technology,Computer Peripherals,Florida,South,Jacksonville,2015-05-04,10.97,19,65.598,215.25
88388,1014,Home Office,Not Specified,Office Supplies,Binders and Binder Accessories,Arkansas,South,Bryant,2015-03-05,10.91,11,-2.1,119.99
87536,3397,Small Business,High,Office Supplies,Storage & Organization,Illinois,Central,Danville,2015-03-11,10.9,18,-116.76,207.31
87584,1189,Consumer,Low,Office Supplies,Appliances,California,West,Huntington Beach,2015-06-17,10.89,14,-25.112,149.32
87672,156,Corporate,High,Office Supplies,Appliances,Colorado,West,Fort Collins,2015-01-25,10.89,3,-18.64,33.82
91297,3351,Small Business,Critical,Office Supplies,Appliances,Washington,West,Pasco,2015-02-04,10.89,17,-19.2972,178.68
55300,2882,Consumer,High,Furniture,Office Furnishings,North Carolina,South,Charlotte,2015-02-20,10.68,31,-307.2965,350.48
87630,2886,Consumer,High,Furniture,Office Furnishings,Ohio,East,Parma,2015-02-20,10.68,8,-231.05,90.45
5984,1193,Consumer,Low,Furniture,Office Furnishings,District of Columbia,East,Washington,2015-06-17,10.64,63,14.48,696.96
86957,1829,Corporate,Critical,Furniture,Office Furnishings,Iowa,Central,Cedar Rapids,2015-03-25,10.64,5,-11.69,58.52
87584,1189,Consumer,Low,Furniture,Office Furnishings,California,West,Huntington Beach,2015-06-17,10.64,16,17.376,177.01
91053,721,Corporate,Not Specified,Furniture,Office Furnishings,Indiana,Central,Frankfort,2015-06-24,10.64,6,24.096,66.9
88556,2072,Corporate,High,Furniture,Office Furnishings,Michigan,Central,Flint,2015-02-11,10.52,11,-15.8184,123.93
34435,1821,Consumer,Low,Office Supplies,Pens & Art Supplies,New York,East,New York City,2015-02-05,10.48,76,40.92,809.51
85990,1816,Consumer,Low,Office Supplies,Pens & Art Supplies,Michigan,Central,Canton,2015-02-05,10.48,19,60.5616,202.38
86874,2016,Corporate,Medium,Office Supplies,Pens & Art Supplies,Michigan,Central,Southgate,2015-06-18,10.48,4,-8.904,40.29
85898,1918,Home Office,Low,Office Supplies,Binders and Binder Accessories,Arkansas,South,Paragould,2015-04-04,10.44,17,125.724,168.04
87830,2668,Corporate,High,Furniture,Office Furnishings,South Dakota,Central,Rapid City,2015-03-28,10.4,12,29.98,130.74
88555,2072,Corporate,Not Specified,Office Supplies,Paper,Michigan,Central,Flint,2015-02-01,10.31,23,167.463,242.7
87042,3000,Consumer,Low,Office Supplies,Paper,Michigan,Central,Pontiac,2015-01-26,10.14,4,28.152,40.8
87463,169,Corporate,Low,Office Supplies,Paper,Louisiana,South,Baton Rouge,2015-01-03,10.14,3,24.924,30.94
90043,1005,Small Business,Low,Office Supplies,Paper,Illinois,Central,Buffalo Grove,2015-03-04,10.14,1,-3.88,12.18
85964,211,Consumer,Medium,Office Supplies,Paper,New York,East,Utica,2015-01-06,10.06,2,7.59,21.2
88361,188,Corporate,High,Office Supplies,Paper,Texas,Central,Gainesville,2015-05-22,10.06,23,152.6556,221.24
89497,2825,Consumer,Low,Office Supplies,Paper,Idaho,West,Boise,2015-05-20,10.06,4,0.33,40.15
89940,1777,Consumer,Low,Office Supplies,Paper,Indiana,Central,Valparaiso,2015-01-03,10.06,13,90.6246,131.34
91328,1533,Corporate,High,Office Supplies,Paper,Missouri,Central,University City,2015-02-06,10.06,5,33.189,48.1
23877,2491,Home Office,Not Specified,Technology,Computer Peripherals,California,West,Los Angeles,2015-01-12,10.01,42,128.03,457.63
86886,2490,Home Office,Not Specified,Technology,Computer Peripherals,California,West,Costa Mesa,2015-01-12,10.01,11,82.7034,119.86
26342,1959,Home Office,Low,Office Supplies,Paper,Florida,South,Miami,2015-04-18,9.99,43,-171.1577,475.42
47108,1821,Consumer,Not Specified,Office Supplies,Paper,New York,East,New York City,2015-04-15,9.99,47,7.96,466.58
